NAME,DESCRIPTION,FABRIC,IMAGE,SIZE,PRICE,PRODUCT_URL
Rogers Black Wallet,"Rogers Black Wallet,  Blackberrys, Wallets, Wallets, Accessories, Accessories for Men, Buy Rogers Black Wallet Online in India, Buy Wallets at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/11/24/79379d04-0a2a-4e8a-9cd5-722c4736bc701543029336054-1.jpg",,1356,https://www.myntra.com/wallets/blackberrys/rogers-black-wallet/7923405/buy
Black Wallet,"Black Wallet,  Calvin Klein Jeans, Wallets, Wallets, Accessories, Accessories for Men, Buy Black Wallet Online in India, Buy Wallets at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/12/14/5bcad5a7-425f-4d5c-8c3a-b66db9c49cac1544778690634-1.jpg",,4999,https://www.myntra.com/wallets/calvin-klein-jeans/black-wallet/8229605/buy
Louis Philippe Red Printed Skinny Tie,"Louis Philippe Red Printed Skinny Tie,  Louis Philippe, Ties, Ties, Accessories, Accessories for Men, Buy Louis Philippe Red Printed Skinny Tie Online in India, Buy Ties at best price",Silk,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7563104/2018/10/10/3d656be4-5e7a-4b1c-ab2f-fddcdf5ef7a31539174434249-Louis-Philippe-Men-Ties-641539174432944-1.jpg",Length: 147 cm,1479,https://www.myntra.com/ties/louis-philippe/louis-philippe-red-printed-skinny-tie/7563104/buy
United Colors of Benetton Men Tan Textured Leather Belt,"United Colors Of Benetton Men Tan Textured Leather Belt,  United Colors Of Benetton, Belts, Belts, Accessories, Accessories for Men, Buy United Colors Of Benetton Men Tan Textured Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6487832/2018/6/2/f4713758-8a8b-4daf-9450-27ff784df9f61527937075656-United-Colors-of-Benetton-Men-Tan-Textured-Belt-598152793707-1.jpg",Width: 3 cmÂ ,574,https://www.myntra.com/belts/united-colors-of-benetton/united-colors-of-benetton-men-tan-textured-leather-belt/6487832/buy
Gauge Machine Men Brown Solid Leather Two Fold Wallet,"Gauge Machine Men Brown Solid Leather Two Fold Wallet,  Gauge Machine, Wallets, Wallets, Accessories, Accessories for Men, Buy Gauge Machine Men Brown Solid Leather Two Fold Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8487569/2019/1/21/588cbd06-ef79-4c47-9c36-aa1f3e1455df1548075454402-Gauge-Machine-Men-Wallets-8311548075453409-1.jpg",Height: 9 cm,699,https://www.myntra.com/wallets/gauge-machine/gauge-machine-men-brown-solid-leather-two-fold-wallet/8487569/buy
Tommy Hilfiger Men Tan & Navy Blue Reversible Solid Leather Belt,"Tommy Hilfiger Men Tan & Navy Blue Reversible Solid Leather Belt,  Tommy Hilfiger, Belts, Belts, Accessories, Accessories for Men, Buy Tommy Hilfiger Men Tan & Navy Blue Reversible Solid Leather Belt Online in India, Buy Belts at best price",Leather ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2444184/2018/2/20/11519118452398-Tommy-Hilfiger-Men-Tan--Navy-Blue-Reversible-Solid-Leather-Belt-761519118452311-1.jpg",Width: 4 cm,1642,https://www.myntra.com/belts/tommy-hilfiger/tommy-hilfiger-men-tan--navy-blue-reversible-solid-leather-belt/2444184/buy
Pacific Gold Men Brown Leather Wallet & Belt,"Pacific Gold Men Brown Leather Wallet & Belt,  Pacific Gold, Belts, Belts, Accessories, Accessories for Men, Buy Pacific Gold Men Brown Leather Wallet & Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6558900/2018/5/29/2a3e313a-7002-45a3-8e5f-213254084b9b1527591424319-Belt-and-wallet-combo-6841527591423486-1.jpg",Dimensions of the wallet:,1800,https://www.myntra.com/belts/pacific-gold/pacific-gold-men-brown-leather-wallet--belt/6558900/buy
BuckleUp Men Black & Brown Leather & Reversible Solid Belt,"BuckleUp Men Black & Brown Leather & Reversible Solid Belt,  BuckleUp, Belts, Belts, Accessories, Accessories for Men, Buy BuckleUp Men Black & Brown Leather & Reversible Solid Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7464921/2018/9/24/ea07434c-854b-46fc-8ec5-fe24a43721561537787245469-NA-4631537787245228-1.jpg",Width: 4 cm,799,https://www.myntra.com/belts/buckleup/buckleup-men-black--brown-leather--reversible-solid-belt/7464921/buy
Tommy Hilfiger Men Black & Brown Leather Solid Reversible Belt,"Tommy Hilfiger Men Black & Brown Leather Solid Reversible Belt,  Tommy Hilfiger, Belts, Belts, Accessories, Accessories for Men, Buy Tommy Hilfiger Men Black & Brown Leather Solid Reversible Belt Online in India, Buy Belts at best price",Leather ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2444185/2018/2/19/11519038480125-Tommy-Hilfiger-Men-Belts-4991519038479985-1.jpg",Width: 3.5 cm,1704,https://www.myntra.com/belts/tommy-hilfiger/tommy-hilfiger-men-black--brown-leather-solid-reversible-belt/2444185/buy
United Colors of Benetton Men Tan Solid Leather Belt,"United Colors Of Benetton Men Tan Solid Leather Belt,  United Colors Of Benetton, Belts, Belts, Accessories, Accessories for Men, Buy United Colors Of Benetton Men Tan Solid Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6487945/2018/6/2/5790c706-b21e-4e5d-bb42-ad9fb6e8140c1527937091045-United-Colors-of-Benetton-Men-Tan-Solid-Belt-1581527937090977-1.jpg",Width: 3 cmÂ ,620,https://www.myntra.com/belts/united-colors-of-benetton/united-colors-of-benetton-men-tan-solid-leather-belt/6487945/buy
United Colors of Benetton Men Brown Solid Leather Belt,"United Colors Of Benetton Men Brown Solid Leather Belt,  United Colors Of Benetton, Belts, Belts, Accessories, Accessories for Men, Buy United Colors Of Benetton Men Brown Solid Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7271177/2018/9/18/ec13c0a1-5861-4c39-90a4-194cf583e0b51537260180181-United-Colors-of-Benetton-Men-Belts-9551537260180101-1.jpg",Width: 3 cm,620,https://www.myntra.com/belts/united-colors-of-benetton/united-colors-of-benetton-men-brown-solid-leather-belt/7271177/buy
Puma Unisex Navy Blue Solid Beanie,"Puma Unisex Navy Blue Solid Beanie,  Puma, Caps, Headwear, Accessories, Accessories for Unisex, Buy Puma Unisex Navy Blue Solid Beanie Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7333942/2018/12/14/0a66d196-37d6-4ac0-9ddb-f6e55ee88f381544789671938-Puma-Unisex-Caps-4171544789671598-1.jpg",,779,https://www.myntra.com/caps/puma/puma-unisex-navy-blue-solid-beanie/7333942/buy
Teakwood Leathers Men Black Solid Card Holder,"Teakwood Leathers Men Black Solid Card Holder,  Teakwood Leathers, Wallets, Wallets, Accessories, Accessories for Men, Buy Teakwood Leathers Men Black Solid Card Holder Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/12/16/b99bfcf6-2823-47d5-8106-7dcd637ad6091544899973060-1.jpg",Height:8cm,335,https://www.myntra.com/wallets/teakwood-leathers/teakwood-leathers-men-black-solid-card-holder/8225623/buy
Nike Unisex Grey & Black AROBILL H86 Printed Baseball Cap,"Nike Unisex Grey & Black AROBILL H86 Printed Baseball Cap,  Nike, Caps, Headwear, Accessories, Accessories for Unisex, Buy Nike Unisex Grey & Black AROBILL H86 Printed Baseball Cap Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7182456/2018/9/27/a125713a-2e06-46c6-b3fe-de602894a0c51538030428922-Unisex-Nike-Sportswear-H86-Cap-7481538030428405-1.jpg",,1196,https://www.myntra.com/caps/nike/nike-unisex-grey--black-arobill-h86-printed-baseball-cap/7182456/buy
TKWD Leathers Men Brown Genuine Leather Wallet,"TKWD Leathers Men Brown Genuine Leather Wallet,  TKWD Leathers, Wallets, Wallets, Accessories, Accessories for Men, Buy TKWD Leathers Men Brown Genuine Leather Wallet Online in India, Buy Wallets at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1343451/2016/7/29/11469774499877-TKWD-Leathers-Men-Brown-Genuine-Leather-Wallet-9891469774499625-1.jpg",,799,https://www.myntra.com/wallets/tkwd-leathers/tkwd-leathers-men-brown-genuine-leather-wallet/1343451/buy
United Colors of Benetton Men Coffee Brown Solid Leather Belt,"United Colors Of Benetton Men Coffee Brown Solid Leather Belt,  United Colors Of Benetton, Belts, Belts, Accessories, Accessories for Men, Buy United Colors Of Benetton Men Coffee Brown Solid Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7271165/2018/9/18/d273157a-dc53-4aa3-a47a-d764730b94451537255290733-United-Colors-of-Benetton-Men-Belts-2381537255290658-1.jpg",Width: 3 cm,620,https://www.myntra.com/belts/united-colors-of-benetton/united-colors-of-benetton-men-coffee-brown-solid-leather-belt/7271165/buy
Black Leather Wallet,"Black Leather Wallet,  Peter England, Wallets, Wallets, Accessories, Accessories for Men, Buy Black Leather Wallet Online in India, Buy Wallets at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/8/15/0b3be957-d7ca-47af-ab8d-63967cc324e01534340864984-1.jpg",,599,https://www.myntra.com/wallets/peter-england/black-leather-wallet/7174285/buy
Swiss Design Men Blue Solid Belt,"Swiss Design Men Blue Solid Belt,  Swiss Design, Belts, Belts, Accessories, Accessories for Men, Buy Swiss Design Men Blue Solid Belt Online in India, Buy Belts at best price",PU,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6633484/2018/6/6/5d1338ae-7f8d-4265-990d-0d8b795627651528269901731-NA-8471528269901640-1.jpg",Width:3.04 CM,299,https://www.myntra.com/belts/swiss-design/swiss-design-men-blue-solid-belt/6633484/buy
Levis Unisex Blue Solid Baseball Cap,"Levis Unisex Blue Solid Baseball Cap,  Levis, Caps, Headwear, Accessories, Accessories for Unisex, Buy Levis Unisex Blue Solid Baseball Cap Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8389891/2019/1/21/3b43085b-c390-4d02-bb2c-d43ea479fb7c1548069428233-Levis-Unisex-Caps-6681548069427481-1.jpg",,975,https://www.myntra.com/caps/levis/levis-unisex-blue-solid-baseball-cap/8389891/buy
Levis Men Black Solid Leather Card Holder,"Levis Men Black Solid Leather Card Holder,  Levis, Wallets, Wallets, Accessories, Accessories for Men, Buy Levis Men Black Solid Leather Card Holder Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7097089/2018/9/6/ffd70f1b-55c9-469d-99b4-54a10ab17eba1536228473002-Levis-Men-Black-Solid-Card-Holder-5051536228472859-1.jpg",Height: 10 cm,599,https://www.myntra.com/wallets/levis/levis-men-black-solid-leather-card-holder/7097089/buy
Tossido Blue Woven Design Broad Tie,"Tossido Blue Woven Design Broad Tie,  Tossido, Ties, Ties, Accessories, Accessories for Men, Buy Tossido Blue Woven Design Broad Tie Online in India, Buy Ties at best price",Microfiber,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/11/27/735f1db2-98a9-432d-8061-f8e3b395b9691543263299653-1.jpg",Length: 1.48 m,389,https://www.myntra.com/ties/tossido/tossido-blue-woven-design-broad-tie/7997015/buy
United Colors of Benetton Men Blue & Black Colourblocked Two Fold Wallet,"United Colors Of Benetton Men Blue & Black Colourblocked Two Fold Wallet,  United Colors Of Benetton, Wallets, Wallets, Accessories, Accessories for Men, Buy United Colors Of Benetton Men Blue & Black Colourblocked Two Fold Wallet Online in India, Buy Wallets at best price",Leather and textile,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6487951/2018/6/2/6ad0499c-5aba-496d-8f80-1f55dfaa10ce1527921723508-United-Colors-of-Benetton-Men-Wallets-6031527921723372-1.jpg",Height: 9 cm,597,https://www.myntra.com/wallets/united-colors-of-benetton/united-colors-of-benetton-men-blue--black-colourblocked-two-fold-wallet/6487951/buy
Tommy Hilfiger Men Maroon Leather Solid Two Fold Wallet,"Tommy Hilfiger Men Maroon Leather Solid Two Fold Wallet,  Tommy Hilfiger, Wallets, Wallets, Accessories, Accessories for Men, Buy Tommy Hilfiger Men Maroon Leather Solid Two Fold Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7409326/2018/12/18/18d6aa58-b687-44d4-b067-2557d63b65031545111685011-Tommy-Hilfiger-Men-Wallets-361545111684090-1.jpg",Height: 9.5 cm,1377,https://www.myntra.com/wallets/tommy-hilfiger/tommy-hilfiger-men-maroon-leather-solid-two-fold-wallet/7409326/buy
United Colors of Benetton Men Black Solid Leather Two Fold Wallet,"United Colors Of Benetton Men Black Solid Leather Two Fold Wallet,  United Colors Of Benetton, Wallets, Wallets, Accessories, Accessories for Men, Buy United Colors Of Benetton Men Black Solid Leather Two Fold Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8488719/2019/1/23/b69984f8-b8e4-43bc-8b9c-5bc0e58fea7f1548220650062-United-Colors-of-Benetton-Men-Wallets-731548220649792-1.jpg",Height: 10 cm,734,https://www.myntra.com/wallets/united-colors-of-benetton/united-colors-of-benetton-men-black-solid-leather-two-fold-wallet/8488719/buy
Carlton London Men Tan Solid Belt,"Carlton London Men Tan Solid Belt,  Carlton London, Belts, Belts, Accessories, Accessories for Men, Buy Carlton London Men Tan Solid Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7674183/2018/12/18/caa6c828-50d6-4d1f-9bb5-f1fb300948da1545119704465-Carlton-London-Men-Belts-7531545119704028-1.jpg",Width: 4.4 cm,935,https://www.myntra.com/belts/carlton-london/carlton-london-men-tan-solid-belt/7674183/buy
Teakwood Leathers Men Black Leather Belt,"Teakwood Leathers Men Black Leather Belt,  Teakwood Leathers, Belts, Belts, Accessories, Accessories for Men, Buy Teakwood Leathers Men Black Leather Belt Online in India, Buy Belts at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1543850/2017/10/26/11509023613367-Teakwood-Leathers-Men-Black-Leather-Belt-1251509023613324-1.jpg",,652,https://www.myntra.com/belts/teakwood-leathers/teakwood-leathers-men-black-leather-belt/1543850/buy
Peter England Men Black Leather Solid Two Fold Wallet,"Peter England Men Black Leather Solid Two Fold Wallet,  Peter England, Wallets, Wallets, Accessories, Accessories for Men, Buy Peter England Men Black Leather Solid Two Fold Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8480155/2019/2/6/214314b9-e0e5-4e7f-877d-8c298e8cc3161549431753037-Peter-England-Men-Wallets-3371549431752613-1.jpg",Height: 10 cm,584,https://www.myntra.com/wallets/peter-england/peter-england-men-black-leather-solid-two-fold-wallet/8480155/buy
Nike Unisex Olive Green & White CLC99 TRUCKER Colourblocked Baseball Cap,"Nike Unisex Olive Green & White CLC99 TRUCKER Colourblocked Baseball Cap,  Nike, Caps, Headwear, Accessories, Accessories for Unisex, Buy Nike Unisex Olive Green & White CLC99 TRUCKER Colourblocked Baseball Cap Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7616697/2018/11/12/51a9776a-f628-4bf9-8f06-99c7ceef67ca1542026990002-Nike-Unisex-Olive-Green--White-Colourblocked-Baseball-Cap-47-1.jpg",,747,https://www.myntra.com/caps/nike/nike-unisex-olive-green--white-clc99-trucker-colourblocked-baseball-cap/7616697/buy
United Colors of Benetton Men Black Solid Leather Belt,"United Colors Of Benetton Men Black Solid Leather Belt,  United Colors Of Benetton, Belts, Belts, Accessories, Accessories for Men, Buy United Colors Of Benetton Men Black Solid Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6487726/2018/6/2/9be1ec17-8f5b-46f7-bb77-0b0ad3b27cf41527937053079-United-Colors-of-Benetton-Men-Black-Solid-Belt-6991527937052-1.jpg",Width: 3 cmÂ ,620,https://www.myntra.com/belts/united-colors-of-benetton/united-colors-of-benetton-men-black-solid-leather-belt/6487726/buy
Tossido Men Green & Silver-Toned Accessory Gift Set,"Tossido Men Green & Silver Toned Accessory Gift Set,  Tossido, Accessory Gift Set, Accessories, Accessories, Accessories for Men, Buy Tossido Men Green & Silver Toned Accessory Gift Set Online in India, Buy Accessory Gift Set at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8368793/2019/1/10/b8ccff99-2072-4266-8c55-e95615d19ca21547103984700-Tossido-Men-Green--Silver-Toned-Accessory-Gift-Set-487154710-1.jpg",,1949,https://www.myntra.com/accessory-gift-set/tossido/tossido-men-green--silver-toned-accessory-gift-set/8368793/buy
Kook N Keech Marvel Unisex Black Avengers Cap,"Kook N Keech Marvel Unisex Black Avengers Cap,  Kook N Keech Marvel, Caps, Headwear, Accessories, Accessories for Unisex, Buy Kook N Keech Marvel Unisex Black Avengers Cap Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/image/style/properties/590526/Kook-N-Keech-Marvel-Unisex-Caps_1_585fb251845766fe673670376c556310.jpg",,319,https://www.myntra.com/caps/kook-n-keech-marvel/kook-n-keech-marvel-unisex-black-avengers-cap/590526/buy
CHISEL Men Black & Brown Solid Leather Belt,"CHISEL Men Black & Brown Solid Leather Belt,  CHISEL, Belts, Belts, Accessories, Accessories for Men, Buy CHISEL Men Black & Brown Solid Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7472255/2018/9/25/ef91f70d-7acc-402e-9c7a-f1d4f1a267581537858448055-CHISEL-Men-Black--Black-Solid-Belt-4611537858447892-1.jpg",Width: 3.5 cm,849,https://www.myntra.com/belts/chisel/chisel-men-black--brown-solid-leather-belt/7472255/buy
CHISEL Men Black & Brown Solid Leather Belt,"CHISEL Men Black & Brown Solid Leather Belt,  CHISEL, Belts, Belts, Accessories, Accessories for Men, Buy CHISEL Men Black & Brown Solid Leather Belt Online in India, Buy Belts at best price",Leather ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2390100/2018/1/11/11515649710558-Chisel-Reversible-Belt-7191515649710489-1.jpg",Width: 3.5 cm,454,https://www.myntra.com/belts/chisel/chisel-men-black--brown-solid-leather-belt/2390100/buy
